longitude; latitude; avgY; stdY; avgX; stdX; avgZ; stdZ; 
4.583333; 123.979592; 668.690000; 54.092643; 976.040000; 9.867731; 504.220000; 10.717285;
4.583333; 118.469388; 661.440000; 10.503794; 991.620000; 9.525914; 533.520000; 12.270915;
4.583333; 112.959184; 656.290000; 39.236732; 1004.100000; 9.392131; 561.920000; 12.607261;
4.583333; 107.448980; 662.540000; 39.208951; 1013.140000; 8.760587; 590.690000; 12.117851;
4.583333; 101.938776; 663.370000; 44.414406; 1016.440000; 7.001183; 622.580000; 11.175532;
4.583333; 96.428571; 661.230000; 54.293414; 1019.350000; 5.723203; 654.580000; 10.837813;
4.583333; 90.918367; 651.780000; 51.411703; 1019.580000; 4.588479; 684.950000; 11.143123;
4.583333; 85.408163; 657.690000; 54.303244; 1018.900000; 5.762119; 718.430000; 11.035530;
4.583333; 79.897959; 653.500000; 44.662031; 1013.790000; 8.791979; 748.800000; 10.960904;
4.583333; 74.387755; 662.970000; 41.282338; 1008.760000; 9.161977; 778.440000; 10.939983;
4.583333; 68.877551; 656.410000; 58.708679; 997.580000; 9.075642; 810.260000; 9.522562;
4.583333; 63.367347; 654.300000; 60.048549; 982.830000; 10.322140; 837.750000; 9.733183;
4.583333; 57.857143; 658.750000; 48.237287; 967.350000; 8.695029; 865.130000; 9.967275;
4.583333; 52.346939; 661.180000; 10.183548; 948.780000; 9.289486; 891.800000; 9.488962;
4.583333; 46.836735; 667.180000; 75.032165; 926.660000; 10.732016; 915.880000; 10.005332;
4.583333; 41.326531; 661.890000; 51.466159; 901.110000; 10.884049; 936.590000; 10.799453;
4.583333; 35.816327; 650.130000; 79.014083; 875.730000; 10.558022; 955.440000; 10.733992;
4.583333; 30.306122; 646.490000; 89.584732; 850.730000; 10.600033; 972.100000; 11.029346;
4.583333; 24.795918; 663.280000; 16.689729; 823.350000; 10.575725; 986.870000; 10.430777;
4.583333; 19.285714; 665.320000; 89.836651; 793.890000; 10.085388; 996.710000; 9.077995;
4.583333; 13.775510; 659.050000; 74.233644; 765.080000; 13.142329; 1004.440000; 10.176543;
4.583333; 8.265306; 655.420000; 57.191011; 730.410000; 11.906280; 1009.000000; 9.401268;
4.583333; 2.755102; 662.400000; 77.328631; 703.100000; 11.016517; 1010.150000; 8.777122;
4.583333; -2.755102; 673.300000; 76.336112; 670.160000; 11.609575; 1008.000000; 9.405565;
4.583333; -8.265306; 660.390000; 18.726039; 640.070000; 12.675639; 1005.010000; 11.408392;
4.583333; -13.775510; 661.240000; 81.224234; 609.120000; 13.316869; 999.390000; 12.041926;
4.583333; -19.285714; 660.260000; 66.406556; 577.580000; 14.810711; 989.640000; 11.025700;
4.583333; -24.795918; 652.530000; 93.994676; 551.060000; 15.285710; 976.720000; 12.268939;
4.583333; -30.306122; 662.030000; 72.404651; 523.610000; 13.084724; 959.520000; 11.449917;
4.583333; -35.816327; 668.480000; 45.411136; 498.150000; 12.891447; 942.510000; 10.914262;
4.583333; -41.326531; 655.360000; 93.904155; 473.100000; 11.187565; 921.870000; 9.398748;
4.583333; -46.836735; 663.070000; 82.589438; 453.670000; 13.174857; 899.870000; 9.417001;
4.583333; -52.346939; 662.990000; 38.095440; 435.390000; 11.399889; 875.330000; 10.806895;
4.583333; -57.857143; 664.920000; 90.261201; 417.120000; 13.917709; 847.120000; 10.779966;
4.583333; -63.367347; 658.730000; 74.761014; 401.960000; 15.176351; 820.690000; 11.318792;
4.583333; -68.877551; 661.510000; 12.302168; 390.020000; 13.806001; 789.940000; 11.239199;
4.583333; -74.387755; 667.610000; 78.399250; 382.650000; 15.639483; 757.660000; 12.666842;
4.583333; -79.897959; 662.030000; 61.296012; 380.120000; 12.802525; 726.500000; 11.632851;
4.583333; -85.408163; 661.220000; 71.001150; 374.440000; 15.545515; 699.520000; 13.455111;
4.583333; -90.918367; 662.550000; 71.873258; 377.030000; 12.844411; 666.350000; 12.755173;
4.583333; -96.428571; 660.550000; 47.406553; 378.270000; 13.889066; 633.260000; 12.826440;
4.583333; -101.938776; 660.830000; 75.839018; 385.000000; 13.181714; 601.530000; 13.067389;
4.583333; -107.448980; 658.890000; 71.019260; 396.420000; 13.494615; 569.500000; 10.610172;
4.583333; -112.959184; 664.170000; 17.771305; 406.230000; 14.116295; 542.080000; 14.719382;
4.583333; -118.469388; 657.900000; 79.249191; 421.980000; 16.203865; 516.700000; 15.024895;
4.583333; -123.979592; 656.650000; 74.321493; 437.950000; 14.532009; 487.920000; 14.279801;
4.583333; -129.489796; 665.800000; 24.723113; 457.910000; 14.894304; 462.780000; 16.116107;
4.583333; -135.000000; 655.850000; 82.321171; 482.480000; 15.684696; 441.960000; 15.842610;
7.500000; 135.000000; 672.950000; 26.291057; 938.050000; 14.290192; 456.730000; 15.204236;
7.500000; 129.489796; 677.770000; 15.021100; 956.150000; 12.325858; 479.320000; 13.272498;
7.500000; 123.979592; 683.620000; 50.938620; 973.760000; 12.950660; 507.440000; 14.333206;
7.500000; 118.469388; 675.410000; 46.165074; 990.290000; 10.810858; 532.700000; 14.536961;
7.500000; 112.959184; 670.370000; 52.319851; 1000.820000; 13.090501; 563.230000; 13.305923;
7.500000; 107.448980; 676.250000; 49.842656; 1010.810000; 9.839823; 591.470000; 13.183595;
7.500000; 101.938776; 678.740000; 39.529460; 1014.890000; 8.107728; 621.570000; 13.511877;
7.500000; 96.428571; 668.760000; 53.904165; 1016.770000; 7.389393; 653.940000; 12.893362;
7.500000; 90.918367; 682.940000; 45.715594; 1019.440000; 5.571065; 686.310000; 13.005589;
7.500000; 85.408163; 673.520000; 30.833695; 1018.250000; 6.003997; 717.560000; 12.499956;
7.500000; 79.897959; 670.290000; 52.412755; 1013.520000; 8.915405; 746.760000; 12.110702;
7.500000; 74.387755; 667.270000; 55.124992; 1007.970000; 9.666620; 780.290000; 10.978671;
7.500000; 68.877551; 687.310000; 38.194266; 995.550000; 10.547033; 809.310000; 10.285515;
7.500000; 63.367347; 677.170000; 43.162146; 983.060000; 9.678488; 836.890000; 10.845932;
7.500000; 57.857143; 670.860000; 67.991684; 967.920000; 9.626017; 863.900000; 10.802637;
7.500000; 52.346939; 679.450000; 12.467635; 946.640000; 10.683245; 888.850000; 10.381973;
7.500000; 46.836735; 666.810000; 72.537513; 926.000000; 8.526844; 912.830000; 10.647763;
7.500000; 41.326531; 666.210000; 75.523666; 902.640000; 10.197564; 935.080000; 9.609213;
7.500000; 35.816327; 676.620000; 10.908045; 877.480000; 9.444661; 953.160000; 10.786936;
7.500000; 30.306122; 678.900000; 100.622256; 851.690000; 11.293777; 972.460000; 11.550871;
7.500000; 24.795918; 680.510000; 85.382384; 823.180000; 10.213261; 986.060000; 10.162140;
7.500000; 19.285714; 678.330000; 15.922828; 793.350000; 9.760128; 994.960000; 9.933028;
7.500000; 13.775510; 674.830000; 88.138557; 764.620000; 11.109901; 1002.690000; 10.002722;
7.500000; 8.265306; 671.180000; 108.600778; 732.450000; 11.756258; 1006.620000; 9.754336;
7.500000; 2.755102; 677.500000; 10.934608; 701.000000; 9.863718; 1008.860000; 10.121504;
7.500000; -2.755102; 673.900000; 99.596205; 669.380000; 10.480169; 1008.640000; 9.337142;
7.500000; -8.265306; 676.070000; 69.986327; 638.330000; 11.993310; 1004.910000; 9.567511;
7.500000; -13.775510; 677.390000; 101.376177; 609.460000; 11.410097; 998.820000; 11.031067;
7.500000; -19.285714; 681.420000; 77.596884; 580.100000; 11.066831; 988.910000; 9.290046;
7.500000; -24.795918; 684.900000; 83.438419; 552.060000; 10.423187; 974.730000; 11.301073;
7.500000; -30.306122; 674.280000; 80.649645; 522.400000; 12.573019; 961.760000; 10.443808;
7.500000; -35.816327; 673.270000; 94.527197; 498.350000; 11.137683; 941.210000; 9.729986;
7.500000; -41.326531; 672.450000; 70.784689; 475.230000; 11.123599; 922.480000; 10.852994;
7.500000; -46.836735; 672.190000; 76.498326; 452.930000; 9.966869; 899.040000; 8.889808;
7.500000; -52.346939; 673.900000; 74.074969; 433.750000; 10.161698; 874.810000; 10.242213;
7.500000; -57.857143; 680.890000; 44.063979; 417.680000; 10.805797; 847.930000; 10.247695;
7.500000; -63.367347; 686.330000; 77.782143; 403.810000; 12.650464; 819.800000; 10.677078;
7.500000; -68.877551; 673.240000; 80.661297; 394.530000; 11.073177; 788.180000; 10.681221;
7.500000; -74.387755; 681.920000; 17.013767; 383.740000; 12.545368; 762.530000; 11.372886;
7.500000; -79.897959; 678.180000; 63.226286; 379.320000; 11.035187; 729.560000; 11.453304;
7.500000; -85.408163; 676.270000; 67.948117; 376.550000; 10.890061; 696.390000; 11.735206;
7.500000; -90.918367; 688.220000; 47.805494; 376.730000; 12.552802; 665.590000; 11.864636;
7.500000; -96.428571; 671.590000; 53.437227; 382.270000; 12.262166; 635.370000; 12.314609;
7.500000; -101.938776; 670.760000; 74.981495; 385.380000; 11.574772; 601.600000; 11.177177;
7.500000; -107.448980; 678.850000; 17.352772; 396.870000; 12.002235; 572.440000; 11.342527;
7.500000; -112.959184; 688.500000; 77.294727; 405.960000; 12.181224; 544.360000; 13.733775;
7.500000; -118.469388; 675.140000; 79.520789; 420.310000; 12.196783; 515.210000; 13.439949;
7.500000; -123.979592; 676.740000; 21.690020; 439.210000; 15.784083; 491.850000; 13.127483;
7.500000; -129.489796; 680.120000; 82.930941; 458.350000; 13.547056; 465.450000; 13.894534;
7.500000; -135.000000; 679.270000; 77.301829; 481.770000; 15.606820; 441.740000; 15.794527;
10.416667; -135.000000; 691.410000; 20.293849; 483.490000; 15.066516; 442.430000; 14.784140;
10.416667; -129.489796; 693.740000; 81.881735; 459.830000; 17.256856; 463.400000; 13.016695;
10.416667; -123.979592; 696.870000; 60.165035; 442.560000; 18.951464; 492.550000; 16.043108;
10.416667; -118.469388; 695.040000; 13.329484; 422.320000; 19.649391; 518.820000; 16.109085;
10.416667; -112.959184; 702.420000; 75.964795; 407.800000; 15.231546; 543.010000; 16.770281;
10.416667; -107.448980; 689.040000; 61.198785; 396.560000; 13.668012; 573.590000; 14.429974;
10.416667; -101.938776; 692.890000; 70.142121; 390.410000; 15.056859; 604.190000; 13.472527;
10.416667; -96.428571; 688.500000; 65.277883; 381.530000; 16.689956; 632.900000; 13.756541;
10.416667; -90.918367; 693.600000; 60.317678; 378.490000; 16.388894; 661.900000; 14.839546;
10.416667; -85.408163; 688.490000; 67.927694; 378.070000; 14.097249; 699.580000; 13.983526;
10.416667; -79.897959; 693.920000; 73.227566; 383.470000; 18.165043; 728.650000; 15.052350;
10.416667; -74.387755; 694.520000; 49.148400; 387.660000; 17.148914; 755.550000; 16.784056;
10.416667; -68.877551; 694.800000; 82.757526; 394.180000; 16.526306; 789.680000; 12.159612;
10.416667; -63.367347; 696.630000; 98.701228; 407.770000; 14.349783; 816.930000; 12.683605;
10.416667; -57.857143; 694.860000; 18.419917; 420.290000; 16.522586; 845.850000; 11.478900;
10.416667; -52.346939; 692.340000; 77.282797; 435.810000; 14.497436; 874.530000; 10.819413;
10.416667; -46.836735; 691.620000; 72.866805; 456.230000; 14.211857; 896.420000; 12.668405;
10.416667; -41.326531; 697.320000; 29.456655; 474.820000; 16.862714; 919.080000; 13.130795;
10.416667; -35.816327; 686.500000; 105.173498; 496.400000; 19.628880; 937.590000; 12.828389;
10.416667; -30.306122; 695.530000; 104.615646; 524.470000; 15.979441; 958.450000; 14.138117;
10.416667; -24.795918; 696.200000; 55.539048; 552.130000; 15.211409; 975.400000; 14.082728;
10.416667; -19.285714; 685.200000; 115.487548; 576.930000; 14.508274; 985.530000; 11.361334;
10.416667; -13.775510; 692.770000; 88.461354; 608.690000; 16.403803; 996.700000; 12.179217;
10.416667; -8.265306; 695.180000; 13.375977; 636.840000; 14.652693; 1003.250000; 11.392337;
10.416667; -2.755102; 690.070000; 90.942901; 669.630000; 14.053042; 1006.590000; 11.105641;
10.416667; 2.755102; 692.540000; 94.091018; 701.430000; 11.294278; 1008.360000; 9.613248;
10.416667; 8.265306; 701.330000; 123.708280; 729.450000; 14.160248; 1002.850000; 12.579746;
10.416667; 13.775510; 682.780000; 85.661960; 762.160000; 15.519112; 998.120000; 10.732072;
10.416667; 19.285714; 697.890000; 82.760808; 790.990000; 11.474605; 995.640000; 10.111020;
10.416667; 24.795918; 689.100000; 82.556072; 821.870000; 12.514763; 982.540000; 11.468375;
10.416667; 30.306122; 692.150000; 77.620987; 851.390000; 11.009541; 968.750000; 10.146776;
10.416667; 35.816327; 691.980000; 18.710976; 876.000000; 11.326201; 952.990000; 10.822251;
10.416667; 41.326531; 693.430000; 60.148680; 902.210000; 11.738132; 933.550000; 11.153996;
10.416667; 46.836735; 690.150000; 76.333052; 926.560000; 11.604005; 911.390000; 10.200906;
10.416667; 52.346939; 693.790000; 58.516560; 945.110000; 12.398187; 888.720000; 11.950301;
10.416667; 57.857143; 681.800000; 72.027211; 966.440000; 15.445780; 862.990000; 11.396876;
10.416667; 63.367347; 684.000000; 55.017169; 979.760000; 12.338754; 837.010000; 11.178528;
10.416667; 68.877551; 689.410000; 59.848140; 994.080000; 10.944008; 808.240000; 10.915766;
10.416667; 74.387755; 688.910000; 60.142440; 1005.090000; 10.124573; 779.680000; 11.835471;
10.416667; 79.897959; 692.470000; 33.446914; 1010.730000; 9.603088; 749.360000; 13.495618;
10.416667; 85.408163; 694.150000; 52.053852; 1017.200000; 7.696254; 716.160000; 13.285307;
10.416667; 90.918367; 691.110000; 42.898258; 1017.200000; 7.227892; 684.710000; 14.915449;
10.416667; 96.428571; 695.540000; 16.268219; 1017.110000; 7.201143; 655.330000; 13.076353;
10.416667; 101.938776; 692.370000; 53.968501; 1015.370000; 7.603368; 623.350000; 12.551611;
10.416667; 107.448980; 692.740000; 45.069334; 1008.780000; 10.521340; 592.950000; 11.797427;
10.416667; 112.959184; 694.200000; 13.921860; 1000.230000; 9.713944; 562.550000; 11.551706;
10.416667; 118.469388; 691.790000; 50.227220; 987.830000; 10.320182; 532.330000; 10.000056;
10.416667; 123.979592; 694.580000; 48.189479; 971.980000; 9.921897; 505.870000; 13.196767;
10.416667; 129.489796; 697.070000; 59.196344; 956.160000; 9.610306; 481.070000; 12.149120;
10.416667; 135.000000; 694.330000; 62.069862; 936.680000; 9.378548; 455.990000; 11.779536;
13.333333; -135.000000; 710.520000; 13.933087; 484.960000; 11.887452; 443.910000; 11.703487;
13.333333; -129.489796; 715.040000; 77.620017; 462.340000; 13.323648; 467.610000; 11.728318;
13.333333; -123.979592; 705.970000; 73.293992; 442.510000; 10.390842; 492.730000; 13.157826;
13.333333; -118.469388; 711.820000; 56.978887; 425.610000; 13.736257; 519.810000; 12.183525;
13.333333; -112.959184; 708.180000; 71.291035; 412.340000; 13.762209; 543.360000; 11.510663;
13.333333; -107.448980; 706.680000; 80.163076; 402.380000; 13.453083; 575.470000; 13.219556;
13.333333; -101.938776; 709.430000; 44.831504; 394.550000; 13.039470; 598.970000; 13.929443;
13.333333; -96.428571; 710.790000; 39.918679; 383.910000; 12.895144; 632.420000; 14.246871;
13.333333; -90.918367; 706.800000; 68.009803; 380.280000; 16.974776; 663.090000; 14.175733;
13.333333; -85.408163; 709.860000; 17.716066; 381.040000; 15.181009; 697.970000; 12.129316;
13.333333; -79.897959; 713.830000; 61.366930; 382.120000; 14.460870; 726.450000; 15.203253;
13.333333; -74.387755; 706.840000; 81.962016; 391.110000; 15.750514; 759.430000; 13.075735;
13.333333; -68.877551; 710.800000; 13.170214; 400.910000; 18.271850; 789.000000; 14.731948;
13.333333; -63.367347; 707.550000; 111.895277; 411.600000; 17.716625; 819.270000; 15.745357;
13.333333; -57.857143; 697.640000; 87.249499; 422.940000; 20.419252; 845.710000; 15.595451;
13.333333; -52.346939; 712.160000; 89.494960; 440.220000; 20.938862; 869.750000; 12.900846;
13.333333; -46.836735; 703.220000; 74.731382; 454.050000; 19.889785; 894.710000; 14.314854;
13.333333; -41.326531; 705.960000; 64.230947; 477.820000; 16.737655; 917.210000; 12.192310;
13.333333; -35.816327; 706.530000; 107.019535; 502.160000; 15.817597; 940.150000; 13.374463;
13.333333; -30.306122; 705.680000; 86.690542; 525.940000; 15.615209; 953.830000; 13.676681;
13.333333; -24.795918; 706.150000; 34.939305; 552.600000; 14.888814; 969.850000; 12.200658;
13.333333; -19.285714; 704.930000; 101.534614; 581.170000; 16.883472; 983.720000; 10.599295;
13.333333; -13.775510; 709.080000; 108.415836; 611.880000; 14.557639; 992.920000; 10.853180;
13.333333; -8.265306; 710.270000; 13.160129; 636.590000; 14.731328; 998.590000; 12.975575;
13.333333; -2.755102; 701.760000; 105.098715; 671.370000; 13.650512; 1005.200000; 10.883218;
13.333333; 2.755102; 702.610000; 104.802160; 700.120000; 12.809624; 1005.500000; 11.224522;
13.333333; 8.265306; 693.130000; 117.402498; 733.120000; 12.621354; 1003.730000; 10.223616;
13.333333; 13.775510; 705.450000; 112.205833; 760.770000; 15.158326; 999.920000; 10.921834;
13.333333; 19.285714; 711.310000; 95.720099; 790.390000; 10.881265; 991.800000; 8.887626;
13.333333; 24.795918; 711.170000; 85.920218; 819.490000; 10.336261; 980.220000; 10.186721;
13.333333; 30.306122; 709.070000; 94.100339; 847.410000; 11.673241; 966.610000; 10.417444;
13.333333; 35.816327; 706.220000; 52.661216; 874.130000; 10.641690; 950.480000; 11.835130;
13.333333; 41.326531; 715.790000; 77.228546; 899.160000; 10.819660; 932.160000; 10.236319;
13.333333; 46.836735; 707.340000; 62.248641; 922.860000; 10.483291; 910.980000; 9.727582;
13.333333; 52.346939; 711.180000; 54.969850; 941.550000; 11.255863; 886.580000; 10.218007;
13.333333; 57.857143; 712.440000; 81.972442; 962.010000; 8.930139; 865.310000; 9.845981;
13.333333; 63.367347; 706.560000; 65.475313; 978.880000; 8.929895; 833.800000; 9.623204;
13.333333; 68.877551; 709.600000; 47.640065; 990.700000; 9.316543; 808.910000; 10.684734;
13.333333; 74.387755; 705.240000; 57.371221; 1001.690000; 12.674396; 776.340000; 11.324613;
13.333333; 79.897959; 716.380000; 59.754004; 1011.140000; 9.387311; 747.790000; 11.081238;
13.333333; 85.408163; 710.100000; 33.288606; 1013.810000; 8.199156; 717.010000; 11.759797;
13.333333; 90.918367; 718.420000; 63.033930; 1015.160000; 7.688007; 685.630000; 11.596460;
13.333333; 96.428571; 713.010000; 57.552347; 1015.420000; 7.553419; 655.430000; 12.445643;
13.333333; 101.938776; 712.370000; 48.341098; 1013.140000; 8.636334; 622.820000; 12.083364;
13.333333; 107.448980; 707.880000; 52.088557; 1009.530000; 10.566246; 594.360000; 12.963445;
13.333333; 112.959184; 712.280000; 44.180091; 998.730000; 9.485614; 561.550000; 11.132240;
13.333333; 118.469388; 709.320000; 48.900410; 987.780000; 11.428813; 536.500000; 11.072306;
13.333333; 123.979592; 705.900000; 48.927177; 971.250000; 10.570948; 508.370000; 11.631249;
13.333333; 129.489796; 707.980000; 52.844919; 953.710000; 11.074855; 483.130000; 12.657616;
13.333333; 135.000000; 708.970000; 59.067237; 934.600000; 9.943273; 461.110000; 12.580163;
16.250000; 135.000000; 725.840000; 14.140507; 931.350000; 12.004524; 462.820000; 13.175873;
16.250000; 129.489796; 726.830000; 10.436973; 952.160000; 9.796639; 484.210000; 10.798705;
16.250000; 123.979592; 722.170000; 60.286195; 968.000000; 10.111500; 509.210000; 11.739853;
16.250000; 118.469388; 731.490000; 49.286525; 982.660000; 10.604192; 538.300000; 13.332955;
16.250000; 112.959184; 728.430000; 49.045692; 995.550000; 10.525942; 564.690000; 12.174402;
16.250000; 107.448980; 727.160000; 64.316409; 1004.480000; 9.812875; 595.410000; 11.700035;
16.250000; 101.938776; 726.250000; 37.167210; 1008.710000; 8.767819; 626.250000; 11.202791;
16.250000; 96.428571; 724.970000; 51.135482; 1012.430000; 8.318478; 655.400000; 11.434486;
16.250000; 90.918367; 730.960000; 49.338231; 1012.080000; 8.566649; 687.150000; 12.060768;
16.250000; 85.408163; 727.940000; 18.353884; 1012.050000; 8.865294; 716.250000; 10.557562;
16.250000; 79.897959; 728.440000; 63.474376; 1007.170000; 9.713112; 747.160000; 10.746594;
16.250000; 74.387755; 720.720000; 59.774506; 997.560000; 8.887990; 775.920000; 10.170943;
16.250000; 68.877551; 729.310000; 10.638880; 987.640000; 10.720998; 806.610000; 10.664673;
16.250000; 63.367347; 727.870000; 60.742652; 973.250000; 10.100880; 833.980000; 9.697422;
16.250000; 57.857143; 734.100000; 64.282913; 956.090000; 10.952694; 861.200000; 10.457224;
16.250000; 52.346939; 726.070000; 74.990808; 940.810000; 10.339387; 883.860000; 10.323084;
16.250000; 46.836735; 722.470000; 62.238293; 917.870000; 10.681481; 908.510000; 10.480858;
16.250000; 41.326531; 729.130000; 32.061385; 897.940000; 10.106324; 928.400000; 9.275797;
16.250000; 35.816327; 722.470000; 84.261792; 872.770000; 9.450408; 946.390000; 10.290620;
16.250000; 30.306122; 730.630000; 94.969602; 846.130000; 9.097291; 961.840000; 10.229409;
16.250000; 24.795918; 730.660000; 17.017650; 819.760000; 10.675300; 976.460000; 8.968429;
16.250000; 19.285714; 724.660000; 96.996118; 789.620000; 10.291489; 989.150000; 9.829224;
16.250000; 13.775510; 720.530000; 79.398427; 760.440000; 9.129063; 994.960000; 9.968557;
16.250000; 8.265306; 730.190000; 12.348226; 729.510000; 11.665797; 998.810000; 9.910402;
16.250000; 2.755102; 728.390000; 79.175919; 701.910000; 10.595496; 1000.320000; 8.396584;
16.250000; -2.755102; 721.120000; 84.123800; 670.920000; 10.944931; 1000.730000; 9.684784;
16.250000; -8.265306; 729.050000; 10.607197; 639.690000; 13.440249; 997.780000; 10.235194;
16.250000; -13.775510; 731.700000; 87.737268; 608.920000; 11.086146; 988.040000; 9.785497;
16.250000; -19.285714; 731.540000; 63.000308; 580.580000; 11.248506; 979.680000; 9.155095;
16.250000; -24.795918; 724.980000; 96.219654; 551.740000; 11.379247; 967.610000; 9.374256;
16.250000; -30.306122; 721.040000; 97.987829; 529.470000; 10.908670; 953.620000; 9.743975;
16.250000; -35.816327; 725.590000; 44.921277; 500.860000; 26.830565; 933.350000; 10.224130;
16.250000; -41.326531; 733.320000; 89.709732; 478.400000; 10.420454; 916.660000; 11.337094;
16.250000; -46.836735; 732.120000; 77.334415; 459.740000; 9.725131; 891.070000; 10.118744;
16.250000; -52.346939; 727.380000; 14.086156; 442.470000; 13.246273; 870.450000; 11.816249;
16.250000; -57.857143; 727.200000; 85.941488; 425.100000; 12.786119; 844.530000; 9.694792;
16.250000; -63.367347; 726.260000; 92.152116; 411.510000; 13.033364; 815.670000; 10.895328;
16.250000; -68.877551; 732.230000; 10.595268; 398.990000; 9.208576; 785.540000; 11.648401;
16.250000; -74.387755; 725.120000; 69.601213; 392.240000; 12.392666; 754.850000; 11.561321;
16.250000; -79.897959; 731.610000; 55.393887; 386.490000; 11.867531; 722.990000; 10.929984;
16.250000; -85.408163; 728.080000; 64.728911; 383.680000; 13.358219; 696.760000; 12.820533;
16.250000; -90.918367; 725.400000; 63.601982; 383.930000; 14.716345; 665.590000; 15.534969;
16.250000; -96.428571; 729.660000; 47.284486; 387.990000; 16.684533; 634.840000; 15.696439;
16.250000; -101.938776; 734.070000; 68.877325; 394.080000; 17.505947; 604.030000; 14.015471;
16.250000; -107.448980; 726.580000; 72.318345; 405.400000; 13.911698; 574.760000; 17.578752;
16.250000; -112.959184; 730.580000; 38.138816; 418.760000; 17.436245; 545.110000; 18.179740;
16.250000; -118.469388; 739.410000; 76.788453; 431.540000; 17.913609; 516.950000; 18.664705;
16.250000; -123.979592; 735.780000; 89.767891; 444.880000; 17.074572; 494.440000; 16.562901;
16.250000; -129.489796; 729.280000; 22.107214; 468.320000; 19.570066; 470.690000; 19.523462;
16.250000; -135.000000; 738.830000; 56.746478; 487.190000; 22.055346; 447.290000; 21.272306;
19.166667; 135.000000; 735.370000; 42.130546; 930.260000; 20.409752; 463.980000; 21.469255;
19.166667; 129.489796; 741.600000; 16.627226; 952.800000; 17.595913; 488.630000; 20.493239;
19.166667; 123.979592; 740.180000; 62.428526; 964.680000; 17.219252; 511.980000; 16.822892;
19.166667; 118.469388; 738.160000; 51.143830; 979.580000; 17.447862; 538.180000; 17.209570;
19.166667; 112.959184; 742.230000; 16.760255; 987.750000; 18.048965; 566.800000; 18.936897;
19.166667; 107.448980; 740.410000; 37.448441; 997.890000; 16.413775; 594.350000; 14.117383;
19.166667; 101.938776; 740.980000; 50.246459; 1004.850000; 13.191193; 621.980000; 16.768766;
19.166667; 96.428571; 747.100000; 56.827135; 1006.370000; 11.529194; 655.010000; 14.338966;
19.166667; 90.918367; 746.650000; 67.036606; 1009.230000; 12.251452; 686.060000; 15.328603;
19.166667; 85.408163; 740.260000; 49.393416; 1007.900000; 11.871790; 715.630000; 14.045852;
19.166667; 79.897959; 743.440000; 49.400102; 1002.900000; 11.226322; 746.360000; 11.639813;
19.166667; 74.387755; 740.510000; 59.599420; 995.610000; 13.258803; 774.480000; 12.478248;
19.166667; 68.877551; 740.870000; 47.688098; 984.270000; 13.027442; 804.250000; 12.376562;
19.166667; 63.367347; 747.470000; 57.164737; 973.320000; 12.096314; 830.620000; 12.474443;
19.166667; 57.857143; 743.760000; 68.378495; 953.520000; 13.249342; 854.360000; 11.345377;
19.166667; 52.346939; 749.460000; 45.715506; 938.300000; 12.860950; 881.560000; 9.381176;
19.166667; 46.836735; 742.290000; 63.874292; 917.620000; 10.099285; 902.570000; 9.382183;
19.166667; 41.326531; 744.570000; 97.445582; 894.760000; 9.597053; 925.030000; 9.960990;
19.166667; 35.816327; 741.890000; 45.532516; 869.910000; 10.721540; 942.410000; 10.230767;
19.166667; 30.306122; 738.180000; 83.959993; 844.500000; 9.598506; 957.550000; 11.264833;
19.166667; 24.795918; 743.670000; 87.782796; 816.630000; 11.261497; 972.020000; 10.099485;
19.166667; 19.285714; 742.760000; 41.858376; 790.240000; 10.806022; 983.370000; 9.610238;
19.166667; 13.775510; 744.330000; 80.535964; 761.070000; 10.698112; 988.350000; 10.514420;
19.166667; 8.265306; 737.020000; 87.608747; 729.720000; 13.019861; 994.900000; 10.295140;
19.166667; 2.755102; 741.530000; 38.167746; 699.310000; 11.092535; 996.340000; 10.258497;
19.166667; -2.755102; 729.390000; 89.136587; 671.460000; 11.065845; 996.770000; 11.046143;
19.166667; -8.265306; 746.250000; 70.903174; 643.020000; 10.975620; 994.210000; 9.687329;
19.166667; -13.775510; 742.120000; 15.141941; 611.920000; 13.502473; 984.600000; 10.470738;
19.166667; -19.285714; 729.450000; 89.546374; 583.000000; 11.295838; 976.320000; 10.624804;
19.166667; -24.795918; 744.360000; 103.966634; 555.980000; 11.063618; 964.580000; 10.222949;
19.166667; -30.306122; 743.380000; 9.783288; 530.340000; 13.656108; 947.450000; 10.185526;
19.166667; -35.816327; 740.800000; 76.123504; 506.870000; 10.880113; 932.050000; 11.017319;
19.166667; -41.326531; 748.080000; 70.639886; 484.100000; 14.705527; 912.550000; 10.180567;
19.166667; -46.836735; 737.380000; 76.542558; 464.970000; 11.212777; 889.580000; 10.088678;
19.166667; -52.346939; 746.000000; 79.727060; 442.750000; 13.013105; 866.570000; 11.111242;
19.166667; -57.857143; 744.470000; 66.238543; 428.870000; 14.053760; 840.610000; 10.780543;
19.166667; -63.367347; 743.860000; 88.612312; 415.960000; 14.484349; 812.220000; 10.357820;
19.166667; -68.877551; 744.050000; 69.074601; 404.910000; 12.569881; 784.130000; 11.530947;
19.166667; -74.387755; 744.920000; 16.667079; 396.350000; 13.119786; 755.440000; 11.580478;
19.166667; -79.897959; 744.450000; 83.923170; 392.410000; 13.884149; 725.270000; 11.917948;
19.166667; -85.408163; 742.570000; 71.751571; 387.190000; 12.326120; 697.660000; 10.225952;
